"","treatment","metric","value","expt","population"
"16741","2_1_2","dev_rate",0.153846153846154,5,NA
"16751","2_1_2","dev_rate",0.142857142857143,5,NA
"16761","2_1_2","dev_rate",0.133333333333333,5,NA
"16771","2_1_2","dev_rate",0.142857142857143,5,NA
"16781","2_1_2","dev_rate",0.166666666666667,5,NA
"16791","2_1_2","dev_rate",0.125,5,NA
"16801","1_1_2","dev_rate",0.166666666666667,5,NA
"16812","1_1_2","dev_rate",0.142857142857143,5,NA
"16821","1_1_2","dev_rate",0.125,5,NA
"16831","1_1_2","dev_rate",0.105263157894737,5,NA
"16841","1_1_2","dev_rate",0.117647058823529,5,NA
"16851","1_1_2","dev_rate",0.125,5,NA
"16861","1_1_2","dev_rate",0.133333333333333,5,NA
"16871","1_1_2","dev_rate",0.153846153846154,5,NA
"16881","1_1_2","dev_rate",0.166666666666667,5,NA
"16891","1_1_2","dev_rate",0.142857142857143,5,NA
"16901","1_1_2","dev_rate",0.125,5,NA
"16912","1_1_2","dev_rate",0.111111111111111,5,NA
"16921","1_1_2","dev_rate",0.153846153846154,5,NA
"16931","1_1_2","dev_rate",0.153846153846154,5,NA
"16941","1_1_2","dev_rate",0.125,5,NA
"16951","1_1_2","dev_rate",0.142857142857143,5,NA
"16961","1_1_2","dev_rate",0.133333333333333,5,NA
"16971","1_1_2","dev_rate",0.166666666666667,5,NA
"16981","1_1_2","dev_rate",0.125,5,NA
"16991","1_1_2","dev_rate",0.133333333333333,5,NA
"17001","1_3_2","dev_rate",0.142857142857143,5,NA
"17012","1_3_2","dev_rate",0.125,5,NA
"17021","1_3_2","dev_rate",0.166666666666667,5,NA
"17031","1_3_2","dev_rate",0.125,5,NA
"17041","1_3_2","dev_rate",0.142857142857143,5,NA
"17051","1_3_2","dev_rate",0.142857142857143,5,NA
"17061","1_3_2","dev_rate",0.142857142857143,5,NA
"17071","1_3_2","dev_rate",0.133333333333333,5,NA
"17081","1_3_2","dev_rate",0.105263157894737,5,NA
"17091","1_3_2","dev_rate",0.125,5,NA
"17102","1_3_2","dev_rate",0.0909090909090909,5,NA
"17112","1_3_2","dev_rate",0.125,5,NA
"17121","1_3_2","dev_rate",0.133333333333333,5,NA
"17131","1_3_2","dev_rate",0.153846153846154,5,NA
"17141","1_3_2","dev_rate",0.133333333333333,5,NA
"17151","1_3_2","dev_rate",0.142857142857143,5,NA
"17161","1_3_2","dev_rate",0.142857142857143,5,NA
"17171","1_3_2","dev_rate",0.153846153846154,5,NA
"17181","1_3_2","dev_rate",0.142857142857143,5,NA
"17191","1_3_2","dev_rate",0.153846153846154,5,NA
"17201","1_3_2","dev_rate",0.133333333333333,5,NA
"17212","1_3_2","dev_rate",0.153846153846154,5,NA
"17221","1_3_2","dev_rate",0.133333333333333,5,NA
"17231","1_3_2","dev_rate",0.142857142857143,5,NA
"17241","1_3_2","dev_rate",0.166666666666667,5,NA
"17251","1_3_2","dev_rate",0.153846153846154,5,NA
"17261","1_3_2","dev_rate",0.153846153846154,5,NA
"17271","1_3_2","dev_rate",0.142857142857143,5,NA
"17281","1_2_2","dev_rate",0.142857142857143,5,NA
"17291","1_2_2","dev_rate",0.142857142857143,5,NA
"17301","1_2_2","dev_rate",0.111111111111111,5,NA
"17311","1_2_2","dev_rate",0.142857142857143,5,NA
"17321","1_2_2","dev_rate",0.142857142857143,5,NA
"17331","1_2_2","dev_rate",0.125,5,NA
"17341","1_2_2","dev_rate",0.133333333333333,5,NA
"17351","1_2_2","dev_rate",0.142857142857143,5,NA
"17361","1_2_2","dev_rate",0.142857142857143,5,NA
"17371","1_2_2","dev_rate",0.153846153846154,5,NA
"17381","1_2_2","dev_rate",0.125,5,NA
"17391","1_2_2","dev_rate",0.142857142857143,5,NA
"17401","1_2_2","dev_rate",0.142857142857143,5,NA
"17411","1_2_2","dev_rate",0.125,5,NA
"17421","1_2_2","dev_rate",0.142857142857143,5,NA
"17431","1_2_2","dev_rate",0.153846153846154,5,NA
"17441","1_2_2","dev_rate",0.111111111111111,5,NA
"17451","1_2_2","dev_rate",0.125,5,NA
"17461","1_2_2","dev_rate",0.0833333333333333,5,NA
"17471","1_2_2","dev_rate",0.133333333333333,5,NA
"17481","1_2_2","dev_rate",0.111111111111111,5,NA
"17491","1_2_2","dev_rate",0.125,5,NA
"17501","1_2_2","dev_rate",0.133333333333333,5,NA
"17511","1_2_2","dev_rate",0.142857142857143,5,NA
"17521","1_2_2","dev_rate",0.125,5,NA
"17531","1_2_2","dev_rate",0.142857142857143,5,NA
"17541","3_3_2","dev_rate",0.166666666666667,5,NA
"17551","3_3_2","dev_rate",0.142857142857143,5,NA
"17561","3_3_2","dev_rate",0.142857142857143,5,NA
"17571","3_3_2","dev_rate",0.166666666666667,5,NA
"17581","3_3_2","dev_rate",0.142857142857143,5,NA
"17591","3_3_2","dev_rate",0.142857142857143,5,NA
"17601","3_3_2","dev_rate",0.111111111111111,5,NA
"17611","3_3_2","dev_rate",0.142857142857143,5,NA
"17621","3_3_2","dev_rate",0.125,5,NA
"17631","3_3_2","dev_rate",0.125,5,NA
"17641","3_3_2","dev_rate",0.1,5,NA
"17651","3_3_2","dev_rate",0.0952380952380952,5,NA
"17661","3_3_2","dev_rate",0.117647058823529,5,NA
"17671","3_3_2","dev_rate",0.142857142857143,5,NA
"17681","3_3_2","dev_rate",0.142857142857143,5,NA
"17691","3_3_2","dev_rate",0.142857142857143,5,NA
"17701","3_3_2","dev_rate",0.117647058823529,5,NA
"17711","3_3_2","dev_rate",0.133333333333333,5,NA
"17721","3_3_2","dev_rate",0.125,5,NA
"17731","3_3_2","dev_rate",0.111111111111111,5,NA
"17741","3_3_2","dev_rate",0.117647058823529,5,NA
"17751","3_3_2","dev_rate",0.142857142857143,5,NA
"17761","3_3_2","dev_rate",0.105263157894737,5,NA
"17771","3_3_2","dev_rate",0.0833333333333333,5,NA
"17781","2_2_2","dev_rate",0.133333333333333,5,NA
"17791","2_2_2","dev_rate",0.142857142857143,5,NA
"17801","2_2_2","dev_rate",0.166666666666667,5,NA
"17811","2_2_2","dev_rate",0.142857142857143,5,NA
"17821","2_2_2","dev_rate",0.153846153846154,5,NA
"17831","2_2_2","dev_rate",0.142857142857143,5,NA
"17841","2_2_2","dev_rate",0.133333333333333,5,NA
"17851","2_2_2","dev_rate",0.105263157894737,5,NA
"17861","2_2_2","dev_rate",0.166666666666667,5,NA
"17871","2_2_2","dev_rate",0.125,5,NA
"17881","2_2_2","dev_rate",0.153846153846154,5,NA
"17891","2_2_2","dev_rate",0.142857142857143,5,NA
"17901","2_2_2","dev_rate",0.153846153846154,5,NA
"17911","2_2_2","dev_rate",0.142857142857143,5,NA
"17921","2_2_2","dev_rate",0.166666666666667,5,NA
"17931","2_2_2","dev_rate",0.166666666666667,5,NA
"17941","2_2_2","dev_rate",0.153846153846154,5,NA
"17951","3_2_2","dev_rate",0.133333333333333,5,NA
"17961","3_2_2","dev_rate",0.142857142857143,5,NA
"17971","3_2_2","dev_rate",0.142857142857143,5,NA
"17981","3_2_2","dev_rate",0.142857142857143,5,NA
"17991","3_2_2","dev_rate",0.133333333333333,5,NA
"18001","3_2_2","dev_rate",0.1,5,NA
"18011","3_2_2","dev_rate",0.142857142857143,5,NA
"18021","3_2_2","dev_rate",0.153846153846154,5,NA
"18031","3_2_2","dev_rate",0.117647058823529,5,NA
"18041","3_2_2","dev_rate",0.133333333333333,5,NA
"18051","3_2_2","dev_rate",0.142857142857143,5,NA
"18061","3_2_2","dev_rate",0.142857142857143,5,NA
"18071","3_2_2","dev_rate",0.117647058823529,5,NA
"18081","3_2_2","dev_rate",0.133333333333333,5,NA
"18091","3_2_2","dev_rate",0.166666666666667,5,NA
"18102","3_2_2","dev_rate",0.142857142857143,5,NA
"18112","3_2_2","dev_rate",0.166666666666667,5,NA
"18121","3_2_2","dev_rate",0.166666666666667,5,NA
"18131","3_2_2","dev_rate",0.111111111111111,5,NA
"18141","3_2_2","dev_rate",0.125,5,NA
"18151","3_2_2","dev_rate",0.105263157894737,5,NA
"18161","3_2_2","dev_rate",0.133333333333333,5,NA
"18171","3_2_2","dev_rate",0.125,5,NA
"18181","2_3_2","dev_rate",0.166666666666667,5,NA
"18191","2_3_2","dev_rate",0.166666666666667,5,NA
"18201","2_3_2","dev_rate",0.0909090909090909,5,NA
"18211","2_3_2","dev_rate",0.142857142857143,5,NA
"18221","2_3_2","dev_rate",0.142857142857143,5,NA
"18231","2_3_2","dev_rate",0.111111111111111,5,NA
"18241","2_3_2","dev_rate",0.153846153846154,5,NA
"18251","2_3_2","dev_rate",0.142857142857143,5,NA
"18261","2_3_2","dev_rate",0.153846153846154,5,NA
"18271","2_3_2","dev_rate",0.153846153846154,5,NA
"18281","2_3_2","dev_rate",0.153846153846154,5,NA
"18291","2_3_2","dev_rate",0.166666666666667,5,NA
"18301","2_3_2","dev_rate",0.142857142857143,5,NA
"18311","2_3_2","dev_rate",0.153846153846154,5,NA
"18321","2_3_2","dev_rate",0.105263157894737,5,NA
"18331","2_3_2","dev_rate",0.142857142857143,5,NA
"18341","2_3_2","dev_rate",0.133333333333333,5,NA
"18351","2_3_2","dev_rate",0.153846153846154,5,NA
"18361","2_3_2","dev_rate",0.142857142857143,5,NA
"18371","2_3_2","dev_rate",0.153846153846154,5,NA
"18381","2_3_2","dev_rate",0.166666666666667,5,NA
"18391","2_3_2","dev_rate",0.166666666666667,5,NA
"18401","2_3_2","dev_rate",0.166666666666667,5,NA
"18411","2_3_2","dev_rate",0.142857142857143,5,NA
"18421","2_3_2","dev_rate",0.166666666666667,5,NA
"18431","2_3_2","dev_rate",0.166666666666667,5,NA
"18441","2_3_2","dev_rate",0.166666666666667,5,NA
"18451","3_1_1","fec.rate",2.375,5,NA
"18461","3_1_1","fec.rate",2.31578947368421,5,NA
"18471","3_1_1","fec.rate",1.5,5,NA
"18481","3_1_1","fec.rate",1.84615384615385,5,NA
"18491","3_1_1","fec.rate",2.14285714285714,5,NA
"18501","3_1_1","fec.rate",2.72727272727273,5,NA
"18511","3_1_1","fec.rate",2,5,NA
"18521","3_1_1","fec.rate",2,5,NA
"18531","3_1_1","fec.rate",3.11111111111111,5,NA
"18541","3_1_1","fec.rate",2,5,NA
"18551","3_1_1","fec.rate",1.81818181818182,5,NA
"18561","3_1_1","fec.rate",2,5,NA
"18571","3_1_1","fec.rate",2.44444444444444,5,NA
"18581","3_1_1","fec.rate",3,5,NA
"18591","3_1_1","fec.rate",0.95,5,NA
"18601","3_1_1","fec.rate",1,5,NA
"18611","3_1_1","fec.rate",1.6,5,NA
"18621","3_1_1","fec.rate",1.28571428571429,5,NA
"18631","3_1_1","fec.rate",1.83333333333333,5,NA
"18641","3_1_1","fec.rate",1.26315789473684,5,NA
"18651","3_1_1","fec.rate",1.85714285714286,5,NA
"18661","3_1_1","fec.rate",3.09090909090909,5,NA
"18671","3_1_1","fec.rate",2.35294117647059,5,NA
"18681","3_1_1","fec.rate",0.777777777777778,5,NA
"18691","3_1_1","fec.rate",2.53333333333333,5,NA
"18701","3_1_1","fec.rate",2.71428571428571,5,NA
"18711","2_1_1","fec.rate",2.2,5,NA
"18721","2_1_1","fec.rate",2.8,5,NA
"18731","2_1_1","fec.rate",3.38461538461538,5,NA
"18741","2_1_1","fec.rate",2.26086956521739,5,NA
"18751","2_1_1","fec.rate",1.84615384615385,5,NA
"18761","2_1_1","fec.rate",2.61538461538462,5,NA
"18771","2_1_1","fec.rate",2.5,5,NA
"18781","2_1_1","fec.rate",2.47058823529412,5,NA
"18791","2_1_1","fec.rate",3.1304347826087,5,NA
"18801","2_1_1","fec.rate",3.38461538461538,5,NA
"18811","2_1_1","fec.rate",2.41379310344828,5,NA
"18821","2_1_1","fec.rate",2.55555555555556,5,NA
"18831","2_1_1","fec.rate",2,5,NA
"18841","2_1_1","fec.rate",2,5,NA
"18851","2_1_1","fec.rate",3.04,5,NA
"18861","2_1_1","fec.rate",3.21739130434783,5,NA
"18871","2_1_1","fec.rate",3.81818181818182,5,NA
"18881","2_1_1","fec.rate",1.37931034482759,5,NA
"18891","2_1_1","fec.rate",3.52941176470588,5,NA
"18901","2_1_1","fec.rate",1.36,5,NA
"18911","2_1_1","fec.rate",1.6,5,NA
"18921","2_1_1","fec.rate",1.23076923076923,5,NA
"18931","2_1_1","fec.rate",2.3,5,NA
"18941","2_1_1","fec.rate",1.90909090909091,5,NA
"18951","2_1_1","fec.rate",2.2,5,NA
"18961","2_1_1","fec.rate",1.2,5,NA
"18971","2_1_1","fec.rate",2,5,NA
"18981","2_1_1","fec.rate",2.81818181818182,5,NA
"18991","2_1_1","fec.rate",0.666666666666667,5,NA
"19001","1_1_1","fec.rate",2.22857142857143,5,NA
"19011","1_1_1","fec.rate",2.18181818181818,5,NA
"19021","1_1_1","fec.rate",1.36,5,NA
"19031","1_1_1","fec.rate",2.52173913043478,5,NA
"19041","1_1_1","fec.rate",2.21052631578947,5,NA
"19051","1_1_1","fec.rate",3,5,NA
"19061","1_1_1","fec.rate",2.17777777777778,5,NA
"19071","1_1_1","fec.rate",2.53846153846154,5,NA
"19081","1_1_1","fec.rate",2.23076923076923,5,NA
"19091","1_1_1","fec.rate",3.66666666666667,5,NA
"19102","1_1_1","fec.rate",2,5,NA
"19112","1_1_1","fec.rate",1.3125,5,NA
"19121","1_1_1","fec.rate",2,5,NA
"19131","1_1_1","fec.rate",2.2,5,NA
"19141","1_1_1","fec.rate",2.125,5,NA
"19151","1_1_1","fec.rate",3.73333333333333,5,NA
"19161","1_1_1","fec.rate",2.81481481481481,5,NA
"19171","1_1_1","fec.rate",3,5,NA
"19181","1_1_1","fec.rate",3.21739130434783,5,NA
"19191","1_1_1","fec.rate",2.84615384615385,5,NA
"19201","1_1_1","fec.rate",2.83870967741935,5,NA
"19211","1_1_1","fec.rate",3.44444444444444,5,NA
"19221","1_1_1","fec.rate",2.72727272727273,5,NA
"19231","1_1_1","fec.rate",1.625,5,NA
"19241","1_1_1","fec.rate",3.25,5,NA
"19251","1_1_1","fec.rate",2.7,5,NA
"19261","1_1_1","fec.rate",2.57142857142857,5,NA
"19271","1_3_1","fec.rate",2.03846153846154,5,NA
"19281","1_3_1","fec.rate",2.04,5,NA
"19291","1_3_1","fec.rate",2.08333333333333,5,NA
"19301","1_3_1","fec.rate",4.125,5,NA
"19311","1_3_1","fec.rate",1,5,NA
"19321","1_3_1","fec.rate",1.6,5,NA
"19331","1_3_1","fec.rate",2.57142857142857,5,NA
"19341","1_3_1","fec.rate",2.41379310344828,5,NA
"19351","1_3_1","fec.rate",2.85714285714286,5,NA
"19361","1_3_1","fec.rate",2.97777777777778,5,NA
"19371","1_3_1","fec.rate",1.55555555555556,5,NA
"19381","1_3_1","fec.rate",2.52941176470588,5,NA
"19391","1_3_1","fec.rate",3.36842105263158,5,NA
"19401","1_3_1","fec.rate",2.10526315789474,5,NA
"19411","1_3_1","fec.rate",2,5,NA
"19421","1_3_1","fec.rate",2.30188679245283,5,NA
"19431","1_3_1","fec.rate",2.31818181818182,5,NA
"19441","1_3_1","fec.rate",2.60869565217391,5,NA
"19451","1_3_1","fec.rate",2.83720930232558,5,NA
"19461","1_3_1","fec.rate",2.35294117647059,5,NA
"19471","1_3_1","fec.rate",2.29411764705882,5,NA
"19481","1_3_1","fec.rate",1.67441860465116,5,NA
"19491","1_3_1","fec.rate",2.76923076923077,5,NA
"19501","1_3_1","fec.rate",2.76595744680851,5,NA
"19511","1_3_1","fec.rate",2.44444444444444,5,NA
"19521","1_3_1","fec.rate",2.05128205128205,5,NA
"19531","1_3_1","fec.rate",3.33333333333333,5,NA
"19541","1_3_1","fec.rate",1.33333333333333,5,NA
"19551","1_3_1","fec.rate",2.47058823529412,5,NA
"19561","1_3_1","fec.rate",2.68292682926829,5,NA
"19571","1_2_1","fec.rate",3.14285714285714,5,NA
"19581","1_2_1","fec.rate",3.13333333333333,5,NA
"19591","1_2_1","fec.rate",3.14285714285714,5,NA
"19601","1_2_1","fec.rate",4.16666666666667,5,NA
"19611","1_2_1","fec.rate",2.3030303030303,5,NA
"19621","1_2_1","fec.rate",1.70731707317073,5,NA
"19631","1_2_1","fec.rate",2.68292682926829,5,NA
"19641","1_2_1","fec.rate",3.15384615384615,5,NA
"19651","1_2_1","fec.rate",2,5,NA
"19661","1_2_1","fec.rate",3.21739130434783,5,NA
"19671","1_2_1","fec.rate",1,5,NA
"19681","1_2_1","fec.rate",4.30769230769231,5,NA
"19691","1_2_1","fec.rate",0.666666666666667,5,NA
"19701","1_2_1","fec.rate",2.4,5,NA
"19711","1_2_1","fec.rate",2.09090909090909,5,NA
"19721","1_2_1","fec.rate",2.26086956521739,5,NA
"19731","1_2_1","fec.rate",1.42857142857143,5,NA
"19741","1_2_1","fec.rate",2.89473684210526,5,NA
"19751","1_2_1","fec.rate",2.36842105263158,5,NA
"19761","1_2_1","fec.rate",1.66666666666667,5,NA
"19771","1_2_1","fec.rate",2.26086956521739,5,NA
"19781","1_2_1","fec.rate",3.26315789473684,5,NA
"19791","1_2_1","fec.rate",2.64,5,NA
"19801","1_2_1","fec.rate",3.83333333333333,5,NA
"19811","1_2_1","fec.rate",2.8695652173913,5,NA
"19821","1_2_1","fec.rate",2.875,5,NA
"19831","1_2_1","fec.rate",3.10526315789474,5,NA
"19841","1_2_1","fec.rate",2.61538461538462,5,NA
"19851","1_2_1","fec.rate",2.21052631578947,5,NA
"19861","1_2_1","fec.rate",2.75,5,NA
"19871","1_2_1","fec.rate",3,5,NA
"19881","3_3_1","fec.rate",2.25,5,NA
"19891","3_3_1","fec.rate",2.15384615384615,5,NA
"19901","3_3_1","fec.rate",2.25,5,NA
"19911","3_3_1","fec.rate",2.44444444444444,5,NA
"19921","3_3_1","fec.rate",3.1,5,NA
"19931","3_3_1","fec.rate",1.40740740740741,5,NA
"19941","3_3_1","fec.rate",3.14285714285714,5,NA
"19951","3_3_1","fec.rate",3.66666666666667,5,NA
"19961","3_3_1","fec.rate",2.47619047619048,5,NA
"19971","3_3_1","fec.rate",0.930232558139535,5,NA
"19981","3_3_1","fec.rate",2.5,5,NA
"19991","3_3_1","fec.rate",2.84615384615385,5,NA
"20001","3_3_1","fec.rate",2,5,NA
"20011","3_3_1","fec.rate",2.46153846153846,5,NA
"20021","3_3_1","fec.rate",2.73684210526316,5,NA
"20031","3_3_1","fec.rate",1.92307692307692,5,NA
"20041","3_3_1","fec.rate",1.52941176470588,5,NA
"20051","3_3_1","fec.rate",2.38461538461538,5,NA
"20061","3_3_1","fec.rate",2.14285714285714,5,NA
"20071","3_3_1","fec.rate",3.04347826086957,5,NA
"20081","3_3_1","fec.rate",2.66666666666667,5,NA
"20091","3_3_1","fec.rate",2.84615384615385,5,NA
"20102","2_2_1","fec.rate",2.44444444444444,5,NA
"20112","2_2_1","fec.rate",3.5,5,NA
"20121","2_2_1","fec.rate",2.72727272727273,5,NA
"20131","2_2_1","fec.rate",3.25,5,NA
"20141","2_2_1","fec.rate",3.73333333333333,5,NA
"20151","2_2_1","fec.rate",1.82758620689655,5,NA
"20161","2_2_1","fec.rate",2.0952380952381,5,NA
"20171","2_2_1","fec.rate",2.19354838709677,5,NA
"20181","2_2_1","fec.rate",1.84615384615385,5,NA
"20191","2_2_1","fec.rate",2,5,NA
"20201","2_2_1","fec.rate",2.73333333333333,5,NA
"20211","2_2_1","fec.rate",2.91666666666667,5,NA
"20221","2_2_1","fec.rate",1.82857142857143,5,NA
"20231","2_2_1","fec.rate",1.25714285714286,5,NA
"20241","2_2_1","fec.rate",2.78571428571429,5,NA
"20251","2_2_1","fec.rate",2.29411764705882,5,NA
"20261","2_2_1","fec.rate",1.5,5,NA
"20271","2_2_1","fec.rate",2,5,NA
"20281","2_2_1","fec.rate",2.92307692307692,5,NA
"20291","2_2_1","fec.rate",1.28571428571429,5,NA
"20301","2_2_1","fec.rate",1.75,5,NA
"20311","2_2_1","fec.rate",2.4,5,NA
"20321","2_2_1","fec.rate",3.89473684210526,5,NA
"20331","2_2_1","fec.rate",1.80952380952381,5,NA
"20341","3_2_1","fec.rate",2.64705882352941,5,NA
"20351","3_2_1","fec.rate",2.73333333333333,5,NA
"20361","3_2_1","fec.rate",3.11111111111111,5,NA
"20371","3_2_1","fec.rate",0.666666666666667,5,NA
"20381","3_2_1","fec.rate",3.13333333333333,5,NA
"20391","3_2_1","fec.rate",2.57142857142857,5,NA
"20401","3_2_1","fec.rate",3.14285714285714,5,NA
"20411","3_2_1","fec.rate",2.06451612903226,5,NA
"20421","3_2_1","fec.rate",1.5,5,NA
"20431","3_2_1","fec.rate",2.41379310344828,5,NA
"20441","3_2_1","fec.rate",1.54545454545455,5,NA
"20451","3_2_1","fec.rate",2.28571428571429,5,NA
"20461","3_2_1","fec.rate",3.25,5,NA
"20471","3_2_1","fec.rate",2.22222222222222,5,NA
"20481","3_2_1","fec.rate",2.95652173913043,5,NA
"20491","3_2_1","fec.rate",3.15151515151515,5,NA
"20501","3_2_1","fec.rate",1.72727272727273,5,NA
"20511","3_2_1","fec.rate",2.55555555555556,5,NA
"20521","3_2_1","fec.rate",3.72727272727273,5,NA
"20531","3_2_1","fec.rate",2,5,NA
"20541","3_2_1","fec.rate",2.20512820512821,5,NA
"20551","3_2_1","fec.rate",2.90909090909091,5,NA
"20561","3_2_1","fec.rate",1.83333333333333,5,NA
"20571","3_2_1","fec.rate",2.38297872340426,5,NA
"20581","3_2_1","fec.rate",2,5,NA
"20591","3_2_1","fec.rate",2.66666666666667,5,NA
"20601","3_2_1","fec.rate",2,5,NA
"20611","3_2_1","fec.rate",1.72727272727273,5,NA
"20621","2_3_1","fec.rate",4,5,NA
"20631","2_3_1","fec.rate",3.625,5,NA
"20641","2_3_1","fec.rate",4,5,NA
"20651","2_3_1","fec.rate",5.83333333333333,5,NA
"20661","2_3_1","fec.rate",3.5,5,NA
"20671","2_3_1","fec.rate",2.32432432432432,5,NA
"20681","2_3_1","fec.rate",2.25,5,NA
"20691","2_3_1","fec.rate",2.3265306122449,5,NA
"20701","2_3_1","fec.rate",2.8,5,NA
"20711","2_3_1","fec.rate",1.5,5,NA
"20721","2_3_1","fec.rate",3.125,5,NA
"20731","2_3_1","fec.rate",1.43396226415094,5,NA
"20741","2_3_1","fec.rate",3.33333333333333,5,NA
"20751","2_3_1","fec.rate",2.875,5,NA
"20761","2_3_1","fec.rate",2.08,5,NA
"20771","2_3_1","fec.rate",3,5,NA
"20781","2_3_1","fec.rate",2.20833333333333,5,NA
"20791","2_3_1","fec.rate",2.26666666666667,5,NA
"20801","2_3_1","fec.rate",2.25,5,NA
"20811","2_3_1","fec.rate",2.18181818181818,5,NA
"20821","2_3_1","fec.rate",1.09090909090909,5,NA
"20831","2_3_1","fec.rate",3.39130434782609,5,NA
"20841","2_3_1","fec.rate",1.74193548387097,5,NA
"20851","2_3_1","fec.rate",1.82222222222222,5,NA
"20861","2_3_1","fec.rate",3.14285714285714,5,NA
"20871","2_3_1","fec.rate",2.48979591836735,5,NA
"20881","2_3_1","fec.rate",3,5,NA
"20891","2_3_1","fec.rate",3.15151515151515,5,NA
"20901","2_3_1","fec.rate",2.5,5,NA
"20911","2_3_1","fec.rate",3.30769230769231,5,NA
"20921","2_3_1","fec.rate",2.66666666666667,5,NA
"20931","3_1_2","fec.rate",3,5,NA
"20941","3_1_2","fec.rate",3.04761904761905,5,NA
"20951","3_1_2","fec.rate",1.44444444444444,5,NA
"20961","3_1_2","fec.rate",3.5,5,NA
"20971","3_1_2","fec.rate",1.41176470588235,5,NA
"20981","3_1_2","fec.rate",1.72727272727273,5,NA
"20991","3_1_2","fec.rate",1.95454545454545,5,NA
"21001","3_1_2","fec.rate",1.53846153846154,5,NA
"21012","3_1_2","fec.rate",2.42857142857143,5,NA
"21021","3_1_2","fec.rate",2.16666666666667,5,NA
"21031","3_1_2","fec.rate",1.63636363636364,5,NA
"21041","3_1_2","fec.rate",2.05555555555556,5,NA
"21051","3_1_2","fec.rate",1.48387096774194,5,NA
"21061","3_1_2","fec.rate",2.05882352941176,5,NA
"21071","3_1_2","fec.rate",2.32258064516129,5,NA
"21081","3_1_2","fec.rate",2.42857142857143,5,NA
"21091","3_1_2","fec.rate",1.47368421052632,5,NA
"21102","3_1_2","fec.rate",2.55555555555556,5,NA
"21112","3_1_2","fec.rate",1.25,5,NA
"21121","3_1_2","fec.rate",1.6,5,NA
"21131","3_1_2","fec.rate",3.25,5,NA
"21141","2_1_2","fec.rate",2.89473684210526,5,NA
"21151","2_1_2","fec.rate",1.33333333333333,5,NA
"21161","2_1_2","fec.rate",2.28571428571429,5,NA
"21171","2_1_2","fec.rate",2.7,5,NA
"21181","2_1_2","fec.rate",2.52941176470588,5,NA
"21191","2_1_2","fec.rate",1.89473684210526,5,NA
"21201","2_1_2","fec.rate",2.5,5,NA
"21211","2_1_2","fec.rate",2.45454545454545,5,NA
"21221","2_1_2","fec.rate",2,5,NA
"21231","2_1_2","fec.rate",2.25,5,NA
"21241","2_1_2","fec.rate",2.13333333333333,5,NA
"21251","2_1_2","fec.rate",2,5,NA
"21261","2_1_2","fec.rate",1.45454545454545,5,NA
"21271","2_1_2","fec.rate",0.823529411764706,5,NA
"21281","2_1_2","fec.rate",3.28571428571429,5,NA
"21291","2_1_2","fec.rate",2.4,5,NA
"21301","2_1_2","fec.rate",1.54545454545455,5,NA
"21311","2_1_2","fec.rate",2,5,NA
"21321","2_1_2","fec.rate",2.625,5,NA
"21331","2_1_2","fec.rate",3.05882352941176,5,NA
"21341","2_1_2","fec.rate",2.4,5,NA
"21351","2_1_2","fec.rate",1.75757575757576,5,NA
"21361","2_1_2","fec.rate",2.4,5,NA
"21371","2_1_2","fec.rate",1.73913043478261,5,NA
"21381","2_1_2","fec.rate",1.85714285714286,5,NA
"21391","2_1_2","fec.rate",2.55555555555556,5,NA
"21401","2_1_2","fec.rate",1.3,5,NA
"21411","1_1_2","fec.rate",3.375,5,NA
"21421","1_1_2","fec.rate",2.58333333333333,5,NA
"21431","1_1_2","fec.rate",2.4,5,NA
"21441","1_1_2","fec.rate",2.30769230769231,5,NA
"21451","1_1_2","fec.rate",0.888888888888889,5,NA
"21461","1_1_2","fec.rate",1.73684210526316,5,NA
"21471","1_1_2","fec.rate",2.21052631578947,5,NA
"21481","1_1_2","fec.rate",3.55555555555556,5,NA
"21491","1_1_2","fec.rate",2.72727272727273,5,NA
"21501","1_1_2","fec.rate",2.5,5,NA
"21511","1_1_2","fec.rate",1.9,5,NA
"21521","1_1_2","fec.rate",1.38888888888889,5,NA
"21531","1_1_2","fec.rate",2.34285714285714,5,NA
"21541","1_1_2","fec.rate",2.54054054054054,5,NA
"21551","1_1_2","fec.rate",2.41176470588235,5,NA
"21561","1_1_2","fec.rate",2.72727272727273,5,NA
"21571","1_1_2","fec.rate",2.05714285714286,5,NA
"21581","1_1_2","fec.rate",2.71428571428571,5,NA
"21591","1_1_2","fec.rate",1.28571428571429,5,NA
"21601","1_1_2","fec.rate",2.47058823529412,5,NA
"21611","1_3_2","fec.rate",3,5,NA
"21621","1_3_2","fec.rate",2.38888888888889,5,NA
"21631","1_3_2","fec.rate",2.5625,5,NA
"21641","1_3_2","fec.rate",2.5,5,NA
"21651","1_3_2","fec.rate",2,5,NA
"21661","1_3_2","fec.rate",2.2,5,NA
"21671","1_3_2","fec.rate",2.78947368421053,5,NA
"21681","1_3_2","fec.rate",2.29268292682927,5,NA
"21691","1_3_2","fec.rate",2.8695652173913,5,NA
"21701","1_3_2","fec.rate",2.65,5,NA
"21711","1_3_2","fec.rate",1.04,5,NA
"21721","1_3_2","fec.rate",1.52941176470588,5,NA
"21731","1_3_2","fec.rate",2.15384615384615,5,NA
"21741","1_3_2","fec.rate",2.13114754098361,5,NA
