ind,"Time, GMT+08:00",am_pm,"Temp, °C",treatment
696,12/9/16 7:52,am,Logged,high
697,12/9/16 7:52,am,Logged,high
698,12/9/16 7:55,am,Logged,high
699,12/9/16 8:00,am,24.243,high
700,12/9/16 8:20,am,24.871,high
701,12/9/16 8:40,am,24.919,high
702,12/9/16 9:00,am,24.677,high
703,12/9/16 9:20,am,27.014,high
704,12/9/16 9:40,am,26.842,high
705,12/9/16 10:00,am,26.793,high
706,12/9/16 10:20,am,30.066,high
707,12/9/16 10:40,am,29.916,high
708,12/9/16 11:00,am,30.041,high
709,12/9/16 11:20,am,32.691,high
710,12/9/16 11:40,am,32.51,high
711,12/9/16 12:00,pm,32.536,high
712,12/9/16 12:20,pm,34.36,high
713,12/9/16 12:40,pm,34.255,high
714,12/9/16 1:00,pm,34.387,high
715,12/9/16 1:20,pm,34.545,high
716,12/9/16 1:40,pm,34.651,high
717,12/9/16 2:00,pm,34.783,high
718,12/9/16 2:20,pm,34.916,high
719,12/9/16 2:40,pm,35.049,high
720,12/9/16 3:00,pm,35.075,high
721,12/9/16 3:20,pm,34.124,high
722,12/9/16 3:40,pm,33.704,high
723,12/9/16 4:00,pm,33.783,high
724,12/9/16 4:20,pm,32.768,high
725,12/9/16 4:40,pm,32.51,high
726,12/9/16 5:00,pm,32.407,high
727,12/9/16 5:20,pm,31.103,high
728,12/9/16 5:40,pm,30.798,high
729,12/9/16 6:00,pm,30.773,high
730,12/9/16 6:20,pm,29.14,high
731,12/9/16 6:40,pm,28.717,high
732,12/9/16 7:00,pm,28.543,high
733,12/9/16 7:20,pm,27.063,high
734,12/9/16 7:40,pm,27.308,high
735,12/9/16 8:00,pm,27.21,high
736,12/9/16 8:20,pm,25.89,high
737,12/9/16 8:40,pm,25.695,high
738,12/9/16 9:00,pm,25.623,high
739,12/9/16 9:20,pm,24.315,high
740,12/9/16 9:40,pm,24.002,high
741,12/9/16 10:00,pm,23.905,high
742,12/9/16 10:20,pm,22.8,high
743,12/9/16 10:40,pm,22.753,high
744,12/9/16 11:00,pm,22.729,high
745,12/9/16 11:20,pm,21.843,high
746,12/9/16 11:40,pm,21.628,high
747,12/9/17 12:00,am,21.437,high
748,12/9/17 12:20,am,20.65,high
749,12/9/17 12:40,am,20.555,high
750,12/9/17 1:00,am,20.722,high
751,12/9/17 1:20,am,20.65,high
752,12/9/17 1:40,am,19.984,high
753,12/9/17 2:00,am,20.365,high
754,12/9/17 2:20,am,20.46,high
755,12/9/17 2:40,am,19.603,high
756,12/9/17 3:00,am,19.936,high
757,12/9/17 3:20,am,19.603,high
758,12/9/17 3:40,am,19.127,high
759,12/9/17 4:00,am,19.222,high
760,12/9/17 4:20,am,19.674,high
761,12/9/17 4:40,am,20.174,high
762,12/9/17 5:00,am,19.579,high
763,12/9/17 5:20,am,20.222,high
764,12/9/17 5:40,am,20.698,high
765,12/9/17 6:00,am,20.65,high
766,12/9/17 6:20,am,21.939,high
767,12/9/17 6:40,am,22.011,high
768,12/9/17 7:00,am,22.202,high
769,12/9/17 7:20,am,22.896,high
770,12/9/17 7:40,am,23.256,high
771,12/9/17 7:49,am,Logged,high
772,12/9/17 7:49,am,Logged,high
773,12/9/17 7:50,am,Logged,high
774,12/9/17 8:00,am,23.521,high
775,12/9/17 8:20,am,24.605,high
776,12/9/17 8:40,am,24.823,high
777,12/9/17 9:00,am,24.968,high
778,12/9/17 9:20,am,26.818,high
779,12/9/17 9:40,am,26.769,high
780,12/9/17 10:00,am,26.769,high
781,12/9/17 10:20,am,29.84,high
782,12/9/17 10:40,am,29.59,high
783,12/9/17 11:00,am,29.916,high
784,12/9/17 11:20,am,32.278,high
785,12/9/17 11:40,am,32.562,high
786,12/9/17 12:00,pm,32.33,high
787,12/9/17 12:20,pm,34.097,high
788,12/9/17 12:40,pm,33.914,high
789,12/9/17 1:00,pm,33.966,high
790,12/9/17 1:20,pm,34.704,high
791,12/9/17 1:40,pm,34.572,high
792,12/9/17 2:00,pm,34.572,high
793,12/9/17 2:20,pm,34.651,high
794,12/9/17 2:40,pm,34.73,high
795,12/9/17 3:00,pm,34.836,high
796,12/9/17 3:20,pm,34.019,high
797,12/9/17 3:40,pm,33.783,high
798,12/9/17 4:00,pm,33.521,high
799,12/9/17 4:20,pm,32.562,high
800,12/9/17 4:40,pm,32.15,high
801,12/9/17 5:00,pm,32.073,high
802,12/9/17 5:20,pm,31.103,high
803,12/9/17 5:40,pm,30.52,high
804,12/9/17 6:00,pm,30.697,high
805,12/9/17 6:20,pm,28.766,high
806,12/9/17 6:40,pm,28.642,high
807,12/9/17 7:00,pm,28.617,high
808,12/9/17 7:20,pm,27.063,high
809,12/9/17 7:40,pm,26.965,high
810,12/9/17 8:00,pm,26.94,high
811,12/9/17 8:20,pm,25.671,high
812,12/9/17 8:40,pm,25.574,high
813,12/9/17 9:00,pm,25.453,high
814,12/9/17 9:20,pm,24.363,high
815,12/9/17 9:40,pm,24.074,high
816,12/9/17 10:00,pm,24.002,high
817,12/9/17 10:20,pm,22.992,high
818,12/9/17 10:40,pm,22.944,high
819,12/9/17 11:00,pm,22.968,high
820,12/9/17 11:20,pm,21.891,high
821,12/9/17 11:40,pm,21.676,high
822,12/9/18 12:00,am,21.652,high
823,12/9/18 12:20,am,21.103,high
824,12/9/18 12:40,am,20.817,high
825,12/9/18 1:00,am,20.77,high
826,12/9/18 1:20,am,20.293,high
827,12/9/18 1:40,am,20.293,high
828,12/9/18 2:00,am,20.246,high
829,12/9/18 2:20,am,20.079,high
830,12/9/18 2:40,am,20.412,high
831,12/9/18 3:00,am,20.007,high
832,12/9/18 3:20,am,19.793,high
833,12/9/18 3:40,am,19.77,high
834,12/9/18 4:00,am,19.841,high
835,12/9/18 4:20,am,20.531,high
836,12/9/18 4:40,am,20.507,high
837,12/9/18 5:00,am,20.746,high
838,12/9/18 5:20,am,20.746,high
839,12/9/18 5:40,am,20.603,high
840,12/9/18 6:00,am,20.65,high
841,12/9/18 6:20,am,21.939,high
842,12/9/18 6:40,am,22.082,high
843,12/9/18 7:00,am,22.25,high
844,12/9/18 7:20,am,23.016,high
845,12/9/18 7:40,am,23.16,high
846,12/9/18 8:00,am,23.352,high
847,12/9/18 8:02,am,Logged,high
848,12/9/18 8:04,am,Logged,high
849,12/9/18 8:20,am,24.968,high
850,12/9/18 8:40,am,24.823,high
851,12/9/18 9:00,am,24.726,high
852,12/9/18 9:20,am,26.891,high
853,12/9/18 9:40,am,27.333,high
854,12/9/18 10:00,am,27.161,high
855,12/9/18 10:20,am,30.394,high
856,12/9/18 10:40,am,30.52,high
857,12/9/18 11:00,am,30.394,high
858,12/9/18 11:20,am,33.079,high
859,12/9/18 11:40,am,32.975,high
860,12/9/18 12:00,pm,33.105,high
861,12/9/18 12:20,pm,34.836,high
862,12/9/18 12:40,pm,34.229,high
863,12/9/18 1:00,pm,34.783,high
864,12/9/18 1:20,pm,35.288,high
865,12/9/18 1:40,pm,34.783,high
866,12/9/18 2:00,pm,34.598,high
867,12/9/18 2:20,pm,34.545,high
868,12/9/18 2:40,pm,34.624,high
869,12/9/18 3:00,pm,34.73,high
870,12/9/18 3:20,pm,34.308,high
871,12/9/18 3:40,pm,34.097,high
872,12/9/18 4:00,pm,34.176,high
873,12/9/18 4:20,pm,33.105,high
874,12/9/18 4:40,pm,32.665,high
875,12/9/18 5:00,pm,32.613,high
876,12/9/18 5:20,pm,31.255,high
877,12/9/18 5:40,pm,30.824,high
878,12/9/18 6:00,pm,30.646,high
879,12/9/18 6:20,pm,28.965,high
880,12/9/18 6:40,pm,28.717,high
881,12/9/18 7:00,pm,28.742,high
882,12/9/18 7:20,pm,27.161,high
883,12/9/18 7:40,pm,27.161,high
884,12/9/18 8:00,pm,27.112,high
885,12/9/18 8:20,pm,25.695,high
886,12/9/18 8:40,pm,25.647,high
887,12/9/18 9:00,pm,25.598,high
888,12/9/18 9:20,pm,24.267,high
889,12/9/18 9:40,pm,24.026,high
890,12/9/18 10:00,pm,23.954,high
891,12/9/18 10:20,pm,23.016,high
892,12/9/18 10:40,pm,22.729,high
893,12/9/18 11:00,pm,22.776,high
894,12/9/18 11:20,pm,21.891,high
895,12/9/18 11:40,pm,21.843,high
896,12/9/19 12:00,am,21.676,high
897,12/9/19 12:20,am,20.96,high
898,12/9/19 12:40,am,20.746,high
899,12/9/19 1:00,am,20.77,high
900,12/9/19 1:20,am,20.317,high
901,12/9/19 1:40,am,20.174,high
902,12/9/19 2:00,am,20.174,high
903,12/9/19 2:20,am,19.865,high
904,12/9/19 2:40,am,19.817,high
905,12/9/19 3:00,am,19.841,high
906,12/9/19 3:20,am,19.698,high
907,12/9/19 3:40,am,19.817,high
908,12/9/19 4:00,am,19.888,high
909,12/9/19 4:20,am,20.031,high
910,12/9/19 4:40,am,20.507,high
911,12/9/19 5:00,am,20.317,high
912,12/9/19 5:20,am,20.65,high
913,12/9/19 5:40,am,20.674,high
914,12/9/19 6:00,am,20.865,high
915,12/9/19 6:20,am,22.011,high
916,12/9/19 6:40,am,22.321,high
917,12/9/19 7:00,am,22.25,high
918,12/9/19 7:20,am,23.04,high
919,12/9/19 7:40,am,23.064,high
920,12/9/19 8:00,am,23.256,high
921,12/9/19 8:20,am,24.532,high
922,12/9/19 8:40,am,24.823,high
923,12/9/19 9:00,am,24.774,high
924,12/9/19 9:20,am,26.965,high
925,12/9/19 9:40,am,26.891,high
926,12/9/19 10:00,am,27.014,high
927,12/9/19 10:20,am,30.268,high
928,12/9/19 10:40,am,30.217,high
929,12/9/19 11:00,am,30.192,high
930,12/9/19 11:20,am,33.001,high
931,12/9/19 11:40,am,32.742,high
932,12/9/19 12:00,pm,32.846,high
933,12/9/19 12:20,pm,34.677,high
934,12/9/19 12:40,pm,34.019,high
935,12/9/19 1:00,pm,33.835,high
936,12/9/19 1:20,pm,35.262,high
937,12/9/19 1:40,pm,34.73,high
938,12/9/19 2:00,pm,34.677,high
939,12/9/19 2:20,pm,34.757,high
940,12/9/19 2:40,pm,34.863,high
941,12/9/19 3:00,pm,34.995,high
942,12/9/19 3:20,pm,34.229,high
943,12/9/19 3:40,pm,33.914,high
944,12/9/19 4:00,pm,33.94,high
945,12/9/19 4:20,pm,33.001,high
946,12/9/19 4:40,pm,32.458,high
947,12/9/19 5:00,pm,32.381,high
948,12/9/19 5:20,pm,31.281,high
949,12/9/19 5:40,pm,30.798,high
950,12/9/19 6:00,pm,30.646,high
951,12/9/19 6:20,pm,28.866,high
952,12/9/19 6:40,pm,28.766,high
953,12/9/19 7:00,pm,28.766,high
954,12/9/19 7:20,pm,27.087,high
955,12/9/19 7:40,pm,27.063,high
956,12/9/19 8:00,pm,26.989,high
957,12/9/19 8:20,pm,25.817,high
958,12/9/19 8:40,pm,25.72,high
959,12/9/19 9:00,pm,25.695,high
960,12/9/19 9:20,pm,24.219,high
961,12/9/19 9:40,pm,23.905,high
962,12/9/19 9:42,pm,Logged,high
963,12/9/19 9:42,pm,Logged,high
964,12/9/19 10:00,pm,23.521,high
965,12/9/19 10:20,pm,22.729,high
966,12/9/19 10:40,pm,22.824,high
967,12/9/19 11:00,pm,22.369,high
968,12/9/19 11:20,pm,21.724,high
969,12/9/19 11:40,pm,21.628,high
970,12/9/20 12:00,am,21.819,high
971,12/9/20 12:20,am,20.698,high
972,12/9/20 12:40,am,20.746,high
973,12/9/20 1:00,am,21.056,high
974,12/9/20 1:20,am,20.555,high
975,12/9/20 1:40,am,20.293,high
976,12/9/20 2:00,am,20.222,high
977,12/9/20 2:20,am,19.77,high
978,12/9/20 2:40,am,19.77,high
979,12/9/20 3:00,am,19.841,high
980,12/9/20 3:20,am,19.508,high
981,12/9/20 3:40,am,19.318,high
982,12/9/20 4:00,am,19.27,high
983,12/9/20 4:20,am,19.888,high
984,12/9/20 4:40,am,20.174,high
985,12/9/20 5:00,am,20.555,high
986,12/9/20 5:20,am,20.341,high
987,12/9/20 5:40,am,20.317,high
988,12/9/20 6:00,am,20.269,high
989,12/9/20 6:20,am,22.011,high
990,12/9/20 6:40,am,22.034,high
991,12/9/20 7:00,am,21.772,high
992,12/9/20 7:20,am,22.848,high
993,12/9/20 7:40,am,22.968,high
994,12/9/20 8:00,am,22.968,high
995,12/9/20 8:20,am,24.774,high
996,12/9/20 8:40,am,24.581,high
997,12/9/20 9:00,am,24.605,high
998,12/9/20 9:20,am,26.769,high
999,12/9/20 9:40,am,26.769,high
1000,12/9/20 10:00,am,26.646,high
1001,12/9/20 10:20,am,29.79,high
1002,12/9/20 10:40,am,29.69,high
1003,12/9/20 11:00,am,29.69,high
1004,12/9/20 11:20,am,32.433,high
1005,12/9/20 11:40,am,32.458,high
1006,12/9/20 12:00,pm,32.51,high
1007,12/9/20 12:20,pm,34.176,high
1008,12/9/20 12:40,pm,33.809,high
1009,12/9/20 1:00,pm,33.783,high
1010,12/9/20 1:20,pm,34.836,high
1011,12/9/20 1:40,pm,34.545,high
1012,12/9/20 2:00,pm,34.492,high
1013,12/9/20 2:20,pm,34.545,high
1014,12/9/20 2:40,pm,34.651,high
1015,12/9/20 3:00,pm,34.783,high
1016,12/9/20 3:20,pm,33.992,high
1017,12/9/20 3:40,pm,33.678,high
1018,12/9/20 4:00,pm,33.6,high
1019,12/9/20 4:20,pm,32.407,high
1020,12/9/20 4:40,pm,32.33,high
1021,12/9/20 5:00,pm,32.33,high
1022,12/9/20 5:20,pm,31.128,high
1023,12/9/20 5:40,pm,30.773,high
1024,12/9/20 6:00,pm,30.621,high
1025,12/9/20 6:20,pm,28.791,high
1026,12/9/20 6:40,pm,28.543,high
1027,12/9/20 7:00,pm,28.593,high
1028,12/9/20 7:20,pm,27.186,high
1029,12/9/20 7:40,pm,26.891,high
1030,12/9/20 8:00,pm,27.063,high
1031,12/9/20 8:20,pm,25.72,high
1032,12/9/20 8:40,pm,25.501,high
1033,12/9/20 9:00,pm,25.404,high
1034,12/9/20 9:20,pm,24.098,high
1035,12/9/20 9:40,pm,23.857,high
1036,12/9/20 10:00,pm,23.737,high
1037,12/9/20 10:20,pm,22.896,high
1038,12/9/20 10:40,pm,22.513,high
1039,12/9/20 11:00,pm,22.753,high
1040,12/9/20 11:20,pm,21.843,high
1041,12/9/20 11:40,pm,22.13,high
1042,12/9/21 12:00,am,21.724,high
1043,12/9/21 12:20,am,20.674,high
1044,12/9/21 12:40,am,20.507,high
1045,12/9/21 1:00,am,20.46,high
1046,12/9/21 1:20,am,20.079,high
1047,12/9/21 1:40,am,20.079,high
1048,12/9/21 2:00,am,20.222,high
1049,12/9/21 2:20,am,19.746,high
1050,12/9/21 2:40,am,19.698,high
1051,12/9/21 3:00,am,19.651,high
1052,12/9/21 3:20,am,19.436,high
1053,12/9/21 3:40,am,19.603,high
1054,12/9/21 4:00,am,19.746,high
1055,12/9/21 4:20,am,20.15,high
1056,12/9/21 4:40,am,20.246,high
1057,12/9/21 5:00,am,20.15,high
1058,12/9/21 5:20,am,20.269,high
1059,12/9/21 5:40,am,20.15,high
1060,12/9/21 6:00,am,20.103,high
1061,12/9/21 6:20,am,22.321,high
1062,12/9/21 6:40,am,21.843,high
1063,12/9/21 7:00,am,21.485,high
1064,12/9/21 7:20,am,22.848,high
1065,12/9/21 7:40,am,22.729,high
1066,12/9/21 8:00,am,22.657,high
1067,12/9/21 8:20,am,24.726,high
1068,12/9/21 8:40,am,24.726,high
1069,12/9/21 9:00,am,24.823,high
1070,12/9/21 9:20,am,26.769,high
1071,12/9/21 9:40,am,26.72,high
1072,12/9/21 10:00,am,26.671,high
1073,12/9/21 10:02,am,Logged,high
1074,12/9/21 10:02,am,Logged,high
1075,12/9/21 10:03,am,Logged,high
1076,12/9/21 10:20,am,30.142,high
1077,12/9/21 10:40,am,29.765,high
1078,12/9/21 11:00,am,29.89,high
1079,12/9/21 11:20,am,32.846,high
1080,12/9/21 11:40,am,32.794,high
1081,12/9/21 12:00,pm,32.691,high
1082,12/9/21 12:20,pm,34.73,high
1083,12/9/21 12:40,pm,34.308,high
1084,12/9/21 1:00,pm,34.334,high
1085,12/9/21 1:20,pm,34.466,high
1086,12/9/21 1:40,pm,34.598,high
1087,12/9/21 2:00,pm,34.73,high
1088,12/9/21 2:20,pm,34.889,high
1089,12/9/21 2:40,pm,35.022,high
1090,12/9/21 3:00,pm,35.022,high
1091,12/9/21 3:20,pm,33.992,high
1092,12/9/21 3:40,pm,33.809,high
1093,12/9/21 4:00,pm,33.757,high
1094,12/9/21 4:20,pm,32.484,high
1095,12/9/21 4:40,pm,32.433,high
1096,12/9/21 5:00,pm,32.458,high
1097,12/9/21 5:20,pm,31.357,high
1098,12/9/21 5:40,pm,30.773,high
1099,12/9/21 6:00,pm,30.646,high
1100,12/9/21 6:20,pm,28.99,high
1101,12/9/21 6:40,pm,28.593,high
1102,12/9/21 7:00,pm,28.891,high
1103,12/9/21 7:20,pm,26.867,high
1104,12/9/21 7:40,pm,27.112,high
1105,12/9/21 8:00,pm,26.965,high
1106,12/9/21 8:20,pm,25.793,high
1107,12/9/21 8:40,pm,25.623,high
1108,12/9/21 9:00,pm,25.744,high
1109,12/9/21 9:20,pm,24.002,high
1110,12/9/21 9:40,pm,24.074,high
1111,12/9/21 10:00,pm,24.098,high
1112,12/9/21 10:20,pm,23.208,high
1113,12/9/21 10:40,pm,23.088,high
1114,12/9/21 11:00,pm,22.753,high
1115,12/9/21 11:20,pm,21.891,high
1116,12/9/21 11:40,pm,21.748,high
1117,12/9/22 12:00,am,21.7,high
1118,12/9/22 12:20,am,20.984,high
1119,12/9/22 12:40,am,20.889,high
1120,12/9/22 1:00,am,20.913,high
1121,12/9/22 1:20,am,20.365,high
1122,12/9/22 1:40,am,20.269,high
1123,12/9/22 2:00,am,20.269,high
1124,12/9/22 2:20,am,20.126,high
1125,12/9/22 2:40,am,20.126,high
1126,12/9/22 3:00,am,20.103,high
1127,12/9/22 3:20,am,19.746,high
1128,12/9/22 3:40,am,19.651,high
1129,12/9/22 4:00,am,19.555,high
1130,12/9/22 4:20,am,20.15,high
1131,12/9/22 4:40,am,20.222,high
1132,12/9/22 5:00,am,20.269,high
1133,12/9/22 5:20,am,20.436,high
1134,12/9/22 5:40,am,20.484,high
1135,12/9/22 6:00,am,21.056,high
1136,12/9/22 6:20,am,22.681,high
1137,12/9/22 6:40,am,22.561,high
1138,12/9/22 7:00,am,22.226,high
1139,12/9/22 7:20,am,22.705,high
1140,12/9/22 7:40,am,22.8,high
1141,12/9/22 8:00,am,22.8,high
1142,12/9/22 8:20,am,24.702,high
1143,12/9/22 8:40,am,24.412,high
1144,12/9/22 9:00,am,24.629,high
1145,12/9/22 9:20,am,26.842,high
1146,12/9/22 9:40,am,26.769,high
1147,12/9/22 10:00,am,26.72,high
1148,12/9/22 10:20,am,29.916,high
1149,12/9/22 10:40,am,29.916,high
1150,12/9/22 11:00,am,29.79,high
1151,12/9/22 11:20,am,32.227,high
1152,12/9/22 11:40,am,32.33,high
1153,12/9/22 12:00,pm,32.278,high
1154,12/9/22 12:20,pm,34.097,high
1155,12/9/22 12:40,pm,33.992,high
1156,12/9/22 1:00,pm,34.097,high
1157,12/9/22 1:20,pm,34.73,high
1158,12/9/22 1:40,pm,34.598,high
1159,12/9/22 2:00,pm,34.651,high
1160,12/9/22 2:20,pm,34.757,high
1161,12/9/22 2:40,pm,34.704,high
1162,12/9/22 3:00,pm,34.783,high
1163,12/9/22 3:20,pm,33.678,high
1164,12/9/22 3:40,pm,33.73,high
1165,12/9/22 4:00,pm,33.6,high
1166,12/9/22 4:20,pm,32.639,high
1167,12/9/22 4:40,pm,32.381,high
1168,12/9/22 5:00,pm,32.433,high
1169,12/9/22 5:20,pm,31.001,high
1170,12/9/22 5:40,pm,30.722,high
1171,12/9/22 6:00,pm,30.748,high
1172,12/9/22 6:20,pm,29.115,high
1173,12/9/22 6:40,pm,28.394,high
1174,12/9/22 7:00,pm,28.841,high
1175,12/9/22 7:20,pm,27.235,high
1176,12/9/22 7:40,pm,27.333,high
1177,12/9/22 8:00,pm,27.136,high
1178,12/9/22 8:20,pm,25.72,high
1179,12/9/22 8:40,pm,25.525,high
1180,12/9/22 9:00,pm,25.501,high
1181,12/9/22 9:20,pm,24.098,high
1182,12/9/22 9:40,pm,24.195,high
1183,12/9/22 10:00,pm,24.074,high
1184,12/9/22 10:20,pm,23.28,high
1185,12/9/22 10:40,pm,23.088,high
1186,12/9/22 11:00,pm,22.896,high
1187,12/9/22 11:20,pm,22.13,high
1188,12/9/22 11:40,pm,22.058,high
1189,12/9/23 12:00,am,21.939,high
1190,12/9/23 12:20,am,21.175,high
1191,12/9/23 12:40,am,21.27,high
1192,12/9/23 1:00,am,21.151,high
1193,12/9/23 1:20,am,20.603,high
1194,12/9/23 1:40,am,20.365,high
1195,12/9/23 2:00,am,20.293,high
1196,12/9/23 2:20,am,20.079,high
1197,12/9/23 2:40,am,20.126,high
1198,12/9/23 3:00,am,20.174,high
1199,12/9/23 3:20,am,19.746,high
1200,12/9/23 3:40,am,19.627,high
1201,12/9/23 4:00,am,19.532,high
1202,12/9/23 4:20,am,20.222,high
1203,12/9/23 4:40,am,20.174,high
1204,12/9/23 5:00,am,20.222,high
1205,12/9/23 5:20,am,20.293,high
1206,12/9/23 5:40,am,20.579,high
1207,12/9/23 6:00,am,21.27,high
1208,12/9/23 6:20,am,22.848,high
1209,12/9/23 6:40,am,22.274,high
1210,12/9/23 7:00,am,22.034,high
1211,12/9/23 7:20,am,22.968,high
1212,12/9/23 7:40,am,23.184,high
1213,12/9/23 8:00,am,23.376,high
1214,12/9/23 8:20,am,25.283,high
1215,12/9/23 8:40,am,24.871,high
1216,12/9/23 9:00,am,24.75,high
1217,12/9/23 9:20,am,26.867,high
1218,12/9/23 9:40,am,26.989,high
1219,12/9/23 10:00,am,26.94,high
1220,12/9/23 10:20,am,29.84,high
1221,12/9/23 10:40,am,30.016,high
1222,12/9/23 11:00,am,29.79,high
1223,12/9/23 11:20,am,32.253,high
1224,12/9/23 11:40,am,32.201,high
1225,12/9/23 12:00,pm,32.355,high
1226,12/9/23 12:20,pm,34.097,high
1227,12/9/23 12:40,pm,34.15,high
1228,12/9/23 1:00,pm,33.548,high
1229,12/9/23 1:20,pm,34.466,high
1230,12/9/23 1:40,pm,34.176,high
1231,12/9/23 2:00,pm,34.36,high
1232,12/9/23 2:20,pm,34.598,high
1233,12/9/23 2:40,pm,34.757,high
1234,12/9/23 3:00,pm,34.81,high
1235,12/9/23 3:20,pm,33.835,high
1236,12/9/23 3:40,pm,33.574,high
1237,12/9/23 4:00,pm,33.652,high
1238,12/9/23 4:20,pm,32.742,high
1239,12/9/23 4:40,pm,32.51,high
1240,12/9/23 5:00,pm,32.33,high
1241,12/9/23 5:20,pm,31.128,high
1242,12/9/23 5:40,pm,31.001,high
1243,12/9/23 6:00,pm,30.697,high
1244,12/9/23 6:20,pm,29.065,high
1245,12/9/23 6:40,pm,28.667,high
1246,12/9/23 7:00,pm,28.345,high
1247,12/9/23 7:20,pm,27.21,high
1248,12/9/23 7:40,pm,26.867,high
1249,12/9/23 8:00,pm,26.989,high
1250,12/9/23 8:20,pm,25.744,high
1251,12/9/23 8:40,pm,26.036,high
1252,12/9/23 9:00,pm,25.307,high
1253,12/9/23 9:20,pm,24.171,high
1254,12/9/23 9:40,pm,24.05,high
1255,12/9/23 10:00,pm,24.026,high
1256,12/9/23 10:20,pm,23.136,high
1257,12/9/23 10:40,pm,22.968,high
1258,12/9/23 11:00,pm,22.944,high
1259,12/9/23 11:20,pm,21.939,high
1260,12/9/23 11:40,pm,21.795,high
1261,12/9/24 12:00,am,21.724,high
1262,12/9/24 12:20,am,20.936,high
1263,12/9/24 12:40,am,20.936,high
1264,12/9/24 1:00,am,20.913,high
1265,12/9/24 1:20,am,20.46,high
1266,12/9/24 1:40,am,20.198,high
1267,12/9/24 2:00,am,20.222,high
1268,12/9/24 2:20,am,20.341,high
1269,12/9/24 2:40,am,20.103,high
1270,12/9/24 3:00,am,20.007,high
1271,12/9/24 3:20,am,19.698,high
1272,12/9/24 3:40,am,19.698,high
1273,12/9/24 4:00,am,19.793,high
1274,12/9/24 4:20,am,20.246,high
1275,12/9/24 4:40,am,20.174,high
1276,12/9/24 5:00,am,20.174,high
1277,12/9/24 5:20,am,20.793,high
1278,12/9/24 5:40,am,21.223,high
1279,12/9/24 6:00,am,20.96,high
1280,12/9/24 6:20,am,22.034,high
1281,12/9/24 6:40,am,21.939,high
1282,12/9/24 7:00,am,21.987,high
1283,12/9/24 7:20,am,23.064,high
1284,12/9/24 7:40,am,23.232,high
1285,12/9/24 8:00,am,23.328,high
1286,12/9/24 8:20,am,25.186,high
1287,12/9/24 8:22,am,Logged,high
1288,12/9/24 8:23,am,Logged,high
1289,12/9/24 8:40,am,24.726,high
1290,12/9/24 9:00,am,24.581,high
1291,12/9/24 9:20,am,26.573,high
1292,12/9/24 9:40,am,26.842,high
1293,12/9/24 10:00,am,26.891,high
1294,12/9/24 10:20,am,29.515,high
1295,12/9/24 10:40,am,29.69,high
1296,12/9/24 11:00,am,29.74,high
1297,12/9/24 11:20,am,31.97,high
1298,12/9/24 11:40,am,32.021,high
1299,12/9/24 12:00,pm,32.15,high
1300,12/9/24 12:20,pm,34.124,high
1301,12/9/24 12:40,pm,34.124,high
1302,12/9/24 1:00,pm,33.887,high
1303,12/9/24 1:20,pm,34.308,high
1304,12/9/24 1:40,pm,34.36,high
1305,12/9/24 2:00,pm,34.44,high
1306,12/9/24 2:20,pm,34.598,high
1307,12/9/24 2:40,pm,34.73,high
1308,12/9/24 3:00,pm,34.73,high
1309,12/9/24 3:20,pm,33.73,high
1310,12/9/24 3:40,pm,33.6,high
1311,12/9/24 4:00,pm,33.417,high
1312,12/9/24 4:20,pm,32.484,high
1313,12/9/24 4:40,pm,32.253,high
1314,12/9/24 5:00,pm,32.253,high
1315,12/9/24 5:20,pm,31.153,high
1316,12/9/24 5:40,pm,30.722,high
1317,12/9/24 6:00,pm,30.849,high
1318,12/9/24 6:20,pm,29.24,high
1319,12/9/24 6:40,pm,28.692,high
1320,12/9/24 7:00,pm,28.642,high
1321,12/9/24 7:20,pm,27.308,high
1322,12/9/24 7:40,pm,26.965,high
1323,12/9/24 8:00,pm,27.284,high
1324,12/9/24 8:20,pm,25.841,high
1325,12/9/24 8:40,pm,25.404,high
1326,12/9/24 9:00,pm,25.55,high
1327,12/9/24 9:20,pm,24.339,high
1328,12/9/24 9:40,pm,24.002,high
1329,12/9/24 10:00,pm,23.809,high
1330,12/9/24 10:20,pm,22.8,high
1331,12/9/24 10:40,pm,22.8,high
1332,12/9/24 11:00,pm,22.896,high
1333,12/9/24 11:20,pm,21.724,high
1334,12/9/24 11:40,pm,21.7,high
1335,12/9/25 12:00,am,21.748,high
1336,12/9/25 12:20,am,20.865,high
1337,12/9/25 12:40,am,20.722,high
1338,12/9/25 1:00,am,20.746,high
1339,12/9/25 1:20,am,20.341,high
1340,12/9/25 1:40,am,20.317,high
1341,12/9/25 2:00,am,20.317,high
1342,12/9/25 2:20,am,20.079,high
1343,12/9/25 2:40,am,19.984,high
1344,12/9/25 3:00,am,19.984,high
1345,12/9/25 3:20,am,19.555,high
1346,12/9/25 3:40,am,19.508,high
1347,12/9/25 4:00,am,19.484,high
1348,12/9/25 4:20,am,20.126,high
1349,12/9/25 4:40,am,20.388,high
1350,12/9/25 5:00,am,20.365,high
1351,12/9/25 5:20,am,20.674,high
1352,12/9/25 5:40,am,20.603,high
1353,12/9/25 6:00,am,20.674,high
1354,12/9/25 6:20,am,21.724,high
1355,12/9/25 6:40,am,21.748,high
1356,12/9/25 7:00,am,21.676,high
1357,12/9/25 7:20,am,22.561,high
1358,12/9/25 7:40,am,22.705,high
1359,12/9/25 8:00,am,22.753,high
